"Timestamp","¿Acepta participar?","Edad (años)","Nivel educativo alcanzado","Área/s de investigación","¿Ha participado en un proyecto de investigación (v. g., UBACyT, CONICET) en los últimos 5 años?","¿Ha publicado en una revista indexada con referato (v. g., Scopus, Scimago, Scielo) en los últimos 5 años?","Marque su posición actual en la Facultad de Psicología de la UBA","¿Qué tipo de metodología suele predominar en sus estudios?","¿Cree que hay una crisis en la ciencia?","Si su respuesta a la pregunta anterior ha sido “Sí”, señale por qué cree que hay una crisis en la ciencia","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Gran parte de los investigadores solamente publica los estudios en donde obtienen diferencias estadísticamente significativas]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [A las revistas científicas no les interesa publicar resultados que no son estadísticamente significativos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Cuando leo un artículo tengo mayor confianza en la calidad del estudio si los resultados son estadísticamente significativos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Que un resultado no fuera estadísticamente significativo sería un criterio para no seguir investigando esas variables]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Una conclusión científica (por ejemplo, si un tratamiento es mejor que otro) debe estar basado en si el p-valor es o no es estadísticamente significativo]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Un resultado estadísticamente significativo es un resultado importante]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El valor de p < .05 confirma que el hallazgo será útil para la comunidad científica]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El valor de p = .001 confirma que el tamaño del efecto ha sido grande]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Cuando los resultados de diferentes investigadores son contradictorios entonces sería necesario llevar a cabo un estudio de replicación sobre la misma temática]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [La realización de estudios de replicación es necesaria para el avance de la ciencia]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Si los resultados sobre una determinada temática son unánimes por parte de diferentes equipos de investigación entonces los estudios de replicación no son necesarios]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Los estudios de replicación solamente tienen sentido cuando no se detectan diferencias estadísticamente significativas en el estudio original]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [No es necesario replicar un estudio cuando ya se detectaron efectos estadísticamente significativos en el estudio original]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El principal objetivo de las revistas científicas es publicar hallazgos novedosos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [La ciencia avanza más con estudios que plantean hipótesis novedosas que con estudios de replicación de otras investigaciones]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Creo que, en general, los errores que se pueden haber cometido en un estudio científico siempre se detectan y corrigen antes de ser publicados]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Las tareas de revisión y corrección de los manuscritos que llevan a cabo los revisores de las revistas garantizan de forma fiable la calidad de los resultados científicos]"," [Replicar un estudio previo]"," [Pre-registrar un estudio antes de iniciar la recolección de datos]"," [Poner datos recolectados a disposición mediante plataformas o repositorios públicos.]"," [Compartir los métodos analíticos (e.g., scripts de análisis) en plataformas o repositorios públicos]"," [Poner los materiales (e.g., cuestionarios, procedimientos) a disposición mediante plataformas o repositorios públicos]"," [Reportar toda la información necesaria detalladamente para que otras personas puedan replicar mi estudio]"," [Compartir una pre-impresión (pre-print) publicándola en un repositorio público o semi-público]"," [Usar revisión por pares abierta]"," [Publicar en revistas de acceso abierto]"," [Adaptar un test psicométrico]"," [Participar en proyectos abiertos y colaborativos a gran escala]"," [Replicar un estudio previo]"," [Pre-registrar un estudio antes de iniciar la recolección de datos]"," [Poner datos recolectados a disposición mediante plataformas o repositorios públicos]"," [Compartir los métodos analíticos (e.g., scripts de análisis) en plataformas o repositorios públicos]"," [Poner los materiales (e.g., cuestionarios, procedimientos) a disposición mediante plataformas o repositorios públicos]"," [Reportar toda la información necesaria detalladamente para que otras personas puedan replicar mi estudio]"," [Compartir una pre-impresión (pre-print) publicándola en un repositorio de confianza]"," [Usar revisión por partes abierta]"," [Publicar en revistas de acceso abierto]"," [Adaptar un test psicométrico]"," [Participar en proyectos abiertos y colaborativos a gran escala]","¿Cuáles le parecen que son las mayores barreras para la aceptación y puesta en práctica de prácticas de ciencia abierta en su campo y/o lugar de trabajo?","Si aplica, por favor describa brevemente qué barreras ha experimentado para incorporar o mantener prácticas de ciencia abierta","Por último, si posee alguna idea o comentario respecto a esta encuesta o al tema que aborda, por favor escribalo brevemente a continuación "
"2021/04/24 6:02:59 PM GMT-3","Sí","26","Estudiante de licenciatura","Conducta Social","No","No","Alumno","Cuantitativa","Sí","Al menos en psicología, hay mucha investigación que se pisa, se solapa. Investigadores estudiando lo mismo pero con distintos nombres, o que arrastran errores metodológicos de otros. También hay mucha producción científica que se pierde o que no se continua.","Bastante de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","No sé","No sé","Muy de acuerdo","Nada de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Lo intenté, pero no lo completé","Lo intenté, pero no lo completé","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Nunca lo hice, pero sé cómo hacerlo","Muy importante","Poco importante","Muy importante","Muy importante","Muy importante","Muy importante","No sé","No sé","Medianamente importante","Medianamente importante","Medianamente importante","1. Falta de incentivos;3. Falta de información y entrenamiento;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);12. No estoy familiarizado con las prácticas de ciencia abierta","",""
"2021/04/25 1:09:56 AM GMT-3","Sí","45","Maestría","historia de la psicologia","Sí","No","ATP","Cualitativa","Sí","Porque hay una escena que esta dando lugar a ""otras mentalidades"" o paisajes","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Poco importante","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;3. Falta de información y entrenamiento;5. Falta de tiempo","",""
"2021/04/25 10:53:55 AM GMT-3","Sí","37","Doctorado","Psicologia experimental","Sí","Sí","ATP","Cuantitativa","No","","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","Nada importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Nada importante","No sé","Nada importante","Muy importante","No sé","3. Falta de información y entrenamiento;8. Falta de interés por jóvenes investigadores (v. g., practicantes, tesistas de grado, doctorandos);12. No estoy familiarizado con las prácticas de ciencia abierta","","Los estudios en áreas donde trabajan muchos investigadores de distintos laboratorios, siempre se replican. Quizas no siguiendo el mismo exacto procedimiento, pero si con algunas variaciones. Si alguien falsea los datos o sesga un resultado (con o sin mala intención), mas tarde o mas temprano van a apsrecer resultados contradictorios. "
"2021/04/25 4:16:18 PM GMT-3","Sí","20","Estudiante de licenciatura","Ciencias cognitivas","Sí","No","Ayudante-alumno (rentado o no)","Cuantitativa","No","","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Muy de acuerdo","Algo de acuerdo","Muy de acuerdo","Nada de acuerdo","No sé","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Nada de acuerdo","Algo de acuerdo","Muy de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Lo intenté, pero no lo completé","Lo intenté, pero no lo completé","Lo intenté, pero no lo completé","Muy importante","Poco importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","Muy importante","Muy importante","1. Falta de incentivos;15. Las replicaciones no son valoradas;16. No tengo el estatus científico suficiente para hacer revisiones abiertas","",""
"2021/04/25 9:01:46 PM GMT-3","Sí","47","Doctorado","Epidemiología","No","Sí","Alumno","MIxta","No","","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Poco importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;5. Falta de tiempo;6. Falta de financiamiento específico;15. Las replicaciones no son valoradas","",""
"2021/04/27 10:22:15 PM GMT-3","Sí","32","Estudiante de licenciatura","Psicología comparada/Psicobiologia","Sí","Sí","Ayudante-alumno (rentado o no)","Cuantitativa","Sí","Poca inversión en ciencia y tecnología ","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;5. Falta de tiempo;6. Falta de financiamiento específico;15. Las replicaciones no son valoradas;17. Hostilidad y rechazo a las prácticas de ciencia abierta","Para publicar en revistas de alto impacto piden dinero ",""
"2021/04/29 2:13:00 PM GMT-3","Sí","24","Estudiante de licenciatura","Psicología / neurociencias ","Sí","No","Ayudante-alumno (rentado o no)","Cuantitativa","Sí","Crisis en relación a elementos criticables dentro de los sistemas de publicación, además de aspectos metodológicos (como crisis de replicabilidad)","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Lo intenté, pero no lo completé","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo estoy haciendo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","1. Falta de incentivos;3. Falta de información y entrenamiento;6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación)","",""
"2021/04/29 10:51:54 PM GMT-3","Sí","23","Estudiante de licenciatura","Ciencias de la conducta","Sí","No","Alumno;Ayudante-alumno (rentado o no)","Cuantitativa","Sí","Por los intereses económicos, que provocan competencia desleal y adulteración de los resultados.","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Muy de acuerdo","Bastante de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Lo intenté, pero no lo completé","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","No sé","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","Muy importante","Poco importante","Medianamente importante","Medianamente importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;10. El nivel de adopción de prácticas de ciencia abierta son suficientes en mi entorno (área, lugar de trabajo);12. No estoy familiarizado con las prácticas de ciencia abierta;15. Las replicaciones no son valoradas","",""
"2021/05/15 6:08:49 PM GMT-3","Sí","28","Maestría","Psicología social y salud pública","Sí","Sí","Ayudante-alumno (rentado o no)","MIxta","Sí","En Argentina la dificultad de acceder a buenos puestos en investigación hacen que muy poca gente quiera dedicarse al área. Asimismo, las fallas en la comunicación y divulgación hacen que se vuelva un contenido puramente académico, lo que puede influenciar negativamente en la proliferación de información falsa o acientifica en la comunidad. ","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Lo intenté, pero no lo completé","Sí, lo estoy haciendo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo estoy haciendo","Lo intenté, pero no lo completé","Sí, lo he hecho","Sí, lo estoy haciendo","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);8. Falta de interés por jóvenes investigadores (v. g., practicantes, tesistas de grado, doctorandos);17. Hostilidad y rechazo a las prácticas de ciencia abierta","Muchas veces la falta de regulación conlleva a Fomentar creencias negativas sobre la ciencia abierta, lo cual impide el trabajo colaborativo.",""
"2021/05/15 9:50:53 PM GMT-3","Sí","25","Licenciado","Psicología del desarrollo","Sí","Sí","Ayudante-alumno (rentado o no)","Cuantitativa","No","","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","No sé","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Sí, lo estoy haciendo","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo he hecho","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","Nada importante","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto);6. Falta de financiamiento específico","",""
"2021/05/16 10:39:33 AM GMT-3","Sí","27","Maestría","Ciencia de datos","Sí","Sí","Recibido","Cuantitativa","No","","Bastante de acuerdo","Algo de acuerdo","Muy de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","No sé","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Algo de acuerdo","Bastante de acuerdo","Sí, lo he hecho","Sí, lo estoy haciendo","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Lo intenté, pero no lo completé","Sí, lo he hecho","Sí, lo he hecho","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Poco importante","Poco importante","Medianamente importante","Muy importante","1. Falta de incentivos;3. Falta de información y entrenamiento;17. Hostilidad y rechazo a las prácticas de ciencia abierta","En la facultad el PSA y su hegemonia, fuera de la facu ninguna por ahora","Suerte con la tesis"
"2021/05/17 2:29:16 PM GMT-3","Sí","25","Estudiante de licenciatura","Emociones, memoria, cognición ","Sí","No","Alumno;Ayudante-alumno (rentado o no)","MIxta","Sí","Problemas en la operacionalizacion de variables y la validez ecológica que no permite buenos resultados en la replicabilidad","Bastante de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","No sé","No sé","No sé","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","No sé","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","1. Falta de incentivos;3. Falta de información y entrenamiento;6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);12. No estoy familiarizado con las prácticas de ciencia abierta;15. Las replicaciones no son valoradas;16. No tengo el estatus científico suficiente para hacer revisiones abiertas;18. Me parece desilusionante que si me tomo mucho trabajo no me valga para nada","",""
"2021/05/18 11:18:13 AM GMT-3","Sí","34","Doctorado","Neuropsicología clínica","Sí","Sí","JTP","Cuantitativa","No","","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Lo intenté, pero no lo completé","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Poco importante","Medianamente importante","Muy importante","Muy importante","Medianamente importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto);5. Falta de tiempo;6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);16. No tengo el estatus científico suficiente para hacer revisiones abiertas","La mayor barrera directa que vivencio es que mi supervisor/director NO conoce nada de esta movida y cree que no es importante. Entonces me tengo que formar sola. ","El ítem: ""Que un resultado no fuera estadísticamente significativo sería un criterio para no seguir investigando esas variables"" fue difícil de responder por contener una doble negación. Lo tuve que pensar bastante."
"2021/05/19 12:12:48 AM GMT-3","Sí","39","Doctorado","Psicología","Sí","Sí","Adjunto","MIxta","Sí","Porque los resultados de la investigación financiada con fondos públicos deberían ser accesibles a todos y no usados para negocio de las editoriales. Muchas veces ni los investigadores tenemos acceso a publicaciones.","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Medianamente importante","No sé","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Muy importante","No sé","2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;15. Las replicaciones no son valoradas;18. Me parece desilusionante que si me tomo mucho trabajo no me valga para nada","",""
"2021/05/19 2:10:03 PM GMT-3","Sí","35","Doctorado","Psicología del deporte","Sí","Sí","JTP","MIxta","Sí","Porque aún el estado está en deuda con el desarrollo. Aunque se han producido mejoras, sobre todo en nuestras disciplinas, hay una carencia de apoyos y visibilización en la sociedad.","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo he hecho","Sí, lo he hecho","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);15. Las replicaciones no son valoradas;18. Me parece desilusionante que si me tomo mucho trabajo no me valga para nada","",""
"2021/05/19 7:56:57 PM GMT-3","Sí","44","Maestría","Psicología del desarrollo ","Sí","Sí","Adjunto","MIxta","Sí","Por la pérdida de hegemonía del modelo de ciencia moderna y su perspectiva eurocentrica","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","No sé","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Sí, lo estoy haciendo","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","No sé","Medianamente importante","Medianamente importante","Muy importante","Muy importante","No sé","No sé","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto);6. Falta de financiamiento específico;12. No estoy familiarizado con las prácticas de ciencia abierta","",""
"2021/07/01 4:34:59 PM GMT-3","Sí","65 años","Especialización","Clinica","Sí","No","Titular","Cualitativa","Sí","Por qué la ciencia ha desestimado los datos que la subjetividad ha mostrado sin cesar y el alcance que está tiene en la salud pública y mental","Algo de acuerdo","Algo de acuerdo","No sé","Nada de acuerdo","Nada de acuerdo","No sé","No sé","No sé","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","No sé","No sé","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores","Falta de interés de los organismos financiadores o que aportan subsidios",""
